provice, city-kabupaten, city, jneoke, jnereguler
Nanggroe Aceh Darusalam,Aceh Selatan,"Sama Dua, Aceh Selatan",107250,111500
Nanggroe Aceh Darusalam,Aceh Selatan,"Sawang, Aceh Selatan",107250,111500
Nanggroe Aceh Darusalam,Aceh Selatan,"Tapak Tuan, Aceh Selatan",82500,85500
Nanggroe Aceh Darusalam,Aceh Selatan,"Trumon Timur, Aceh Selatan",107250,111500
Nanggroe Aceh Darusalam,Aceh Selatan,"Trumon, Aceh Selatan",107250,111500
Nanggroe Aceh Darusalam,Aceh Singkil,"Danau Paris, Aceh Singkil",156000,160000
Nanggroe Aceh Darusalam,Aceh Singkil,"Gunung Meriah, Aceh Singkil",156000,160000
Nanggroe Aceh Darusalam,Aceh Singkil,"Kota Baharu, Aceh Singkil",156000,160000
Nanggroe Aceh Darusalam,Aceh Singkil,"Pulau Banyak, Aceh Singkil",156000,160000
Nanggroe Aceh Darusalam,Aceh Singkil,"Simpang Kanan, Aceh Singkil",156000,160000
Nanggroe Aceh Darusalam,Aceh Singkil,"Singkil Utara, Aceh Singkil",156000,160000
Nanggroe Aceh Darusalam,Aceh Singkil,"Singkil, Aceh Singkil",120000,123000
Nanggroe Aceh Darusalam,Aceh Singkil,"Singkohor, Aceh Singkil",156000,160000
Nanggroe Aceh Darusalam,Aceh Singkil,"Suro Baru, Aceh Singkil",156000,160000
Nanggroe Aceh Darusalam,Aceh Tamiang,"Bendahara, Aceh Tamiang",89700,94000
Nanggroe Aceh Darusalam,Aceh Tamiang,"Karang Baru, Aceh Tamiang",89700,94000
Nanggroe Aceh Darusalam,Aceh Tamiang,"Kejuruan Muda, Aceh Tamiang",89700,94000
Nanggroe Aceh Darusalam,Aceh Tamiang,"Kuala Simpang, Aceh Tamiang",69000,72000
Nanggroe Aceh Darusalam,Aceh Tamiang,"Manyak Payed, Aceh Tamiang",89700,94000
Nanggroe Aceh Darusalam,Aceh Tamiang,"Rantau, Aceh Tamiang",89700,94000
Nanggroe Aceh Darusalam,Aceh Tamiang,"Seuruway, Aceh Tamiang",89700,94000
Nanggroe Aceh Darusalam,Aceh Tamiang,"Tamiang Hulu, Aceh Tamiang",89700,94000
Nanggroe Aceh Darusalam,Aceh Tengah,"Atu Lintang, Aceh Tengah",107250,111500
Nanggroe Aceh Darusalam,Aceh Tengah,"Bebesen, Aceh Tengah",107250,111500
Nanggroe Aceh Darusalam,Aceh Tengah,"Bies, Aceh Tengah",107250,111500
Nanggroe Aceh Darusalam,Aceh Tengah,"Bintang, Aceh Tengah",107250,111500
Nanggroe Aceh Darusalam,Aceh Tengah,"Celala, Aceh Tengah",107250,111500
Nanggroe Aceh Darusalam,Aceh Tengah,"Jagong Jeget, Aceh Tengah",107250,111500
Nanggroe Aceh Darusalam,Aceh Tengah,"Kebayakan, Aceh Tengah",107250,111500
Nanggroe Aceh Darusalam,Aceh Tengah,"Ketol, Aceh Tengah",107250,111500
Nanggroe Aceh Darusalam,Aceh Tengah,"Kute Panang, Aceh Tengah",107250,111500
Nanggroe Aceh Darusalam,Aceh Tengah,"Lauttawar, Aceh Tengah",107250,111500
Nanggroe Aceh Darusalam,Aceh Tengah,"Linge Isak, Aceh Tengah",107250,111500
Nanggroe Aceh Darusalam,Aceh Tengah,"Pegasing, Aceh Tengah",107250,111500
Nanggroe Aceh Darusalam,Aceh Tengah,"Rusip Antara, Aceh Tengah",107250,111500
Nanggroe Aceh Darusalam,Aceh Tengah,"Silih Nara, Aceh Tengah",107250,111500
Nanggroe Aceh Darusalam,Aceh Tengah,"Takengon, Aceh Tengah",82500,85500
Nanggroe Aceh Darusalam,Aceh Tenggara,"Babul Makmur, Aceh Tenggara",104000,108000
Nanggroe Aceh Darusalam,Aceh Tenggara,"Babul Rahmat, Aceh Tenggara",104000,108000
Nanggroe Aceh Darusalam,Aceh Tenggara,"Babussalam, Aceh Tenggara",104000,108000
Nanggroe Aceh Darusalam,Aceh Tenggara,"Badar, Aceh Tenggara",104000,108000
Nanggroe Aceh Darusalam,Aceh Tenggara,"Bambel, Aceh Tenggara",104000,108000
Nanggroe Aceh Darusalam,Aceh Tenggara,"Bukit Tusam, Aceh Tenggara",104000,108000
Nanggroe Aceh Darusalam,Aceh Tenggara,"Darul Hasanah, Aceh Tenggara",104000,108000
Nanggroe Aceh Darusalam,Aceh Tenggara,"Kutacane, Aceh Tenggara",80000,83000
Nanggroe Aceh Darusalam,Aceh Tenggara,"Lawe Alas, Aceh Tenggara",104000,108000
Nanggroe Aceh Darusalam,Aceh Tenggara,"Lawe Bulan, Aceh Tenggara",104000,108000
Nanggroe Aceh Darusalam,Aceh Tenggara,"Lawe Sigala-gala, Aceh Tenggara",104000,108000
Nanggroe Aceh Darusalam,Aceh Tenggara,"Semadam, Aceh Tenggara",104000,108000
Nanggroe Aceh Darusalam,Aceh Timur,"Banda Alam, Aceh Timur",89700,94000
Nanggroe Aceh Darusalam,Aceh Timur,"Birem Bayeun, Aceh Timur",89700,94000
Nanggroe Aceh Darusalam,Aceh Timur,"Darul Aman, Aceh Timur",89700,94000
Nanggroe Aceh Darusalam,Aceh Timur,"Darul Iksan, Aceh Timur",89700,94000
Nanggroe Aceh Darusalam,Aceh Timur,"Idi Rayeuk, Aceh Timur",69000,72000
Nanggroe Aceh Darusalam,Aceh Timur,"Idi Tuning, Aceh Timur",89700,94000
Nanggroe Aceh Darusalam,Aceh Timur,"Indra Makmur, Aceh Timur",89700,94000
Nanggroe Aceh Darusalam,Aceh Timur,"Julok, Aceh Timur",89700,94000
Nanggroe Aceh Darusalam,Aceh Timur,"Madat, Aceh Timur",89700,94000
Nanggroe Aceh Darusalam,Aceh Timur,"Nurussalam, Aceh Timur",89700,94000
Nanggroe Aceh Darusalam,Aceh Timur,"Pante Beudari, Aceh Timur",89700,94000
Nanggroe Aceh Darusalam,Aceh Timur,"Peudawa, Aceh Timur",89700,94000
Nanggroe Aceh Darusalam,Aceh Timur,"Peureulak Barat, Aceh Timur",89700,94000
Nanggroe Aceh Darusalam,Aceh Timur,"Peureulak Timur, Aceh Timur",89700,94000
Nanggroe Aceh Darusalam,Aceh Timur,"Peureulak, Aceh Timur",89700,94000
Nanggroe Aceh Darusalam,Aceh Timur,"Rantau Selamat, Aceh Timur",89700,94000
Nanggroe Aceh Darusalam,Aceh Timur,"Ranto Peureulak, Aceh Timur",89700,94000
Nanggroe Aceh Darusalam,Aceh Timur,"Serba Jadi/lokop, Aceh Timur",89700,94000
Nanggroe Aceh Darusalam,Aceh Timur,"Simpang Jernih, Aceh Timur",89700,94000
Nanggroe Aceh Darusalam,Aceh Timur,"Simpang Ulim, Aceh Timur",89700,94000
Nanggroe Aceh Darusalam,Aceh Timur,"Sungai Raya, Aceh Timur",89700,94000
Nanggroe Aceh Darusalam,Aceh Utara,"Baktia Barat, Aceh Utara",107250,85500
Nanggroe Aceh Darusalam,Aceh Utara,"Baktia, Aceh Utara",107250,85500
Nanggroe Aceh Darusalam,Aceh Utara,"Cot Girek, Aceh Utara",107250,85500
Nanggroe Aceh Darusalam,Aceh Utara,"Dewantara, Aceh Utara",107250,85500
Nanggroe Aceh Darusalam,Aceh Utara,"Kuta Makmur, Aceh Utara",107250,85500
Nanggroe Aceh Darusalam,Aceh Utara,"Langkahan, Aceh Utara",107250,85500
Nanggroe Aceh Darusalam,Aceh Utara,"Lhoksukon, Aceh Utara",82500,85500
Nanggroe Aceh Darusalam,Aceh Utara,"Matang Kuli, Aceh Utara",107250,85500
Nanggroe Aceh Darusalam,Aceh Utara,"Meurah Mulia, Aceh Utara",107250,85500
Nanggroe Aceh Darusalam,Aceh Utara,"Muara Batu, Aceh Utara",107250,85500
Nanggroe Aceh Darusalam,Aceh Utara,"Nibong, Aceh Utara",107250,85500
Nanggroe Aceh Darusalam,Aceh Utara,"Nisam, Aceh Utara",107250,85500
Nanggroe Aceh Darusalam,Aceh Utara,"Paya Bakong, Aceh Utara",107250,85500
Nanggroe Aceh Darusalam,Aceh Utara,"Samudera, Aceh Utara",107250,85500
Nanggroe Aceh Darusalam,Aceh Utara,"Sawang, Aceh Utara",107250,85500
Nanggroe Aceh Darusalam,Aceh Utara,"Seunuddon, Aceh Utara",107250,85500
Nanggroe Aceh Darusalam,Aceh Utara,"Simpang Keuramat, Aceh Utara",107250,85500
Nanggroe Aceh Darusalam,Aceh Utara,"Syamtalira Aron, Aceh Utara",107250,85500
Nanggroe Aceh Darusalam,Aceh Utara,"Syamtalira Bayu, Aceh Utara",107250,85500
Nanggroe Aceh Darusalam,Aceh Utara,"Tanah Jambo Aye, Aceh Utara",107250,85500
Nanggroe Aceh Darusalam,Aceh Utara,"Tanah Luas, Aceh Utara",107250,85500
Nanggroe Aceh Darusalam,Aceh Utara,"Tanah Pasir, Aceh Utara",107250,85500
Nanggroe Aceh Darusalam,Banda Aceh,Banda Aceh,42500,45500
Nanggroe Aceh Darusalam,Bener Meriah,"Bandar, Bener Meriah",87100,91000
Nanggroe Aceh Darusalam,Bener Meriah,"Bukit, Bener Meriah",87100,91000
Nanggroe Aceh Darusalam,Bener Meriah,"Permata, Bener Meriah",87100,91000
Nanggroe Aceh Darusalam,Bener Meriah,"Pintu Rime, Bener Meriah",87100,91000
Nanggroe Aceh Darusalam,Bener Meriah,"Simpang Tiga Redelon, Bener Meriah",67000,70000
Nanggroe Aceh Darusalam,Bener Meriah,"Syiah Kuala, Bener Meriah",87100,91000
Nanggroe Aceh Darusalam,Bener Meriah,"Timang Gajah, Bener Meriah",87100,91000
Nanggroe Aceh Darusalam,Bener Meriah,"Wih Pesam, Bener Meriah",87100,91000
Nanggroe Aceh Darusalam,Bireuen,"Ganda Pura, Bireuen",89700,94000
Nanggroe Aceh Darusalam,Bireuen,"Jangka, Bireuen",89700,94000
Nanggroe Aceh Darusalam,Bireuen,"Jeumpa, Bireuen",89700,94000
Nanggroe Aceh Darusalam,Bireuen,"Jeunieb, Bireuen",89700,94000
Nanggroe Aceh Darusalam,Bireuen,"Juli, Bireuen",89700,94000
Nanggroe Aceh Darusalam,Bireuen,"Kota Juang, Bireuen",89700,94000
Nanggroe Aceh Darusalam,Bireuen,"Kuala, Bireuen",89700,94000
Nanggroe Aceh Darusalam,Bireuen,"Kuta Blang, Bireuen",89700,94000
Nanggroe Aceh Darusalam,Bireuen,"Makmur, Bireuen",89700,94000
Nanggroe Aceh Darusalam,Bireuen,"Pandrah, Bireuen",89700,94000
Nanggroe Aceh Darusalam,Bireuen,"Peudada, Bireuen",89700,94000
Nanggroe Aceh Darusalam,Bireuen,"Peusangan Selatan, Bireuen",89700,94000
Nanggroe Aceh Darusalam,Bireuen,"Peusangan Siblah Krueng, Bireuen",89700,94000
Nanggroe Aceh Darusalam,Bireuen,"Peusangan, Bireuen",89700,94000
Nanggroe Aceh Darusalam,Bireuen,"Primbang, Bireuen",89700,94000
Nanggroe Aceh Darusalam,Bireuen,"Samalanga, Bireuen",89700,94000
Nanggroe Aceh Darusalam,Bireuen,"Simpang Mamplam, Bireuen",89700,94000
Nanggroe Aceh Darusalam,Bireuen,Bireuen,69000,72000
Nanggroe Aceh Darusalam,Gayo Lues,"Blang Jerango, Gayo Lues",120900,125000
Nanggroe Aceh Darusalam,Gayo Lues,"Blang Kejeren, Gayo Lues",93000,96000
Nanggroe Aceh Darusalam,Gayo Lues,"Blang Pegayon, Gayo Lues",120900,125000
Nanggroe Aceh Darusalam,Gayo Lues,"Dabung Gelang, Gayo Lues",120900,125000
Nanggroe Aceh Darusalam,Gayo Lues,"Kuta Panjang, Gayo Lues",120900,125000
Nanggroe Aceh Darusalam,Gayo Lues,"Pantan Jaya, Gayo Lues",120900,125000
Nanggroe Aceh Darusalam,Gayo Lues,"Pining, Gayo Lues",120900,125000
Nanggroe Aceh Darusalam,Gayo Lues,"Putri Betung, Gayo Lues",120900,125000
Nanggroe Aceh Darusalam,Gayo Lues,"Rikit Gaib, Gayo Lues",120900,125000
Nanggroe Aceh Darusalam,Gayo Lues,"Terangon, Gayo Lues",120900,125000
Nanggroe Aceh Darusalam,Gayo Lues,"Teripe Jaya, Gayo Lues",120900,125000
Nanggroe Aceh Darusalam,Langsa,Langsa,69000,72000
Nanggroe Aceh Darusalam,Lhokseumawe,Lhokseumawe,62500,65500
Nanggroe Aceh Darusalam,Nagan Raya,"Beutong, Nagan Raya",104000,108000
Nanggroe Aceh Darusalam,Nagan Raya,"Darul Makmur, Nagan Raya",104000,108000
Nanggroe Aceh Darusalam,Nagan Raya,"Kuala, Nagan Raya",104000,108000
Nanggroe Aceh Darusalam,Nagan Raya,"Seunagan Timur, Nagan Raya",104000,108000
Nanggroe Aceh Darusalam,Nagan Raya,"Seunagan, Nagan Raya",104000,108000
Nanggroe Aceh Darusalam,Nagan Raya,"Suka Makmue, Nagan Raya",80000,83000
Nanggroe Aceh Darusalam,Pidie Jaya,"Bandar Baru, Pidie Jaya",87100,91000
Nanggroe Aceh Darusalam,Pidie Jaya,"Bandar Dua, Pidie Jaya",87100,91000
Nanggroe Aceh Darusalam,Pidie Jaya,"Jangka Buya, Pidie Jaya",87100,91000
Nanggroe Aceh Darusalam,Pidie Jaya,"Meurah Dua, Pidie Jaya",87100,91000
Nanggroe Aceh Darusalam,Pidie Jaya,"Meureudu, Pidie Jaya",67000,70000
Nanggroe Aceh Darusalam,Pidie Jaya,"Panteraja, Pidie Jaya",87100,91000
Nanggroe Aceh Darusalam,Pidie Jaya,"Trienggading, Pidie Jaya",87100,91000
Nanggroe Aceh Darusalam,Pidie Jaya,"Ulim, Pidie Jaya",87100,91000
Nanggroe Aceh Darusalam,Pidie,"Batee, Pidie",89700,94000
Nanggroe Aceh Darusalam,Pidie,"Delima, Pidie",89700,94000
Nanggroe Aceh Darusalam,Pidie,"Geumpang, Pidie",89700,94000
Nanggroe Aceh Darusalam,Pidie,"Gleumpang Baro, Pidie",89700,94000
Nanggroe Aceh Darusalam,Pidie,"Glumpang Tiga, Pidie",89700,94000
Nanggroe Aceh Darusalam,Pidie,"Grong-grong, Pidie",89700,94000
Nanggroe Aceh Darusalam,Pidie,"Indrajaya, Pidie",89700,94000
Nanggroe Aceh Darusalam,Pidie,"Kembang Tanjung, Pidie",89700,94000
Nanggroe Aceh Darusalam,Pidie,"Mane, Pidie",89700,94000
Nanggroe Aceh Darusalam,Pidie,"Mila, Pidie",89700,94000
Nanggroe Aceh Darusalam,Pidie,"Muara Tiga, Pidie",89700,94000
Nanggroe Aceh Darusalam,Pidie,"Mutiara Timur, Pidie",89700,94000
Nanggroe Aceh Darusalam,Pidie,"Mutiara, Pidie",89700,94000
Nanggroe Aceh Darusalam,Pidie,"Padang Tiji, Pidie",89700,94000
Nanggroe Aceh Darusalam,Pidie,"Peukan Baro, Pidie",89700,94000
Nanggroe Aceh Darusalam,Pidie,"Sakti, Pidie",89700,94000
Nanggroe Aceh Darusalam,Pidie,"Sigli, Pidie",69000,72000
Nanggroe Aceh Darusalam,Pidie,"Simpang Tiga, Pidie",89700,94000
Nanggroe Aceh Darusalam,Pidie,"Tangse, Pidie",89700,94000
Nanggroe Aceh Darusalam,Pidie,"Tiro/truseb, Pidie",89700,94000
Nanggroe Aceh Darusalam,Pidie,"Titeua/keumala, Pidie",89700,94000
Nanggroe Aceh Darusalam,Pidie,Pidie,89700,94000
Nanggroe Aceh Darusalam,Sabang,Sabang,69000,72000
Nanggroe Aceh Darusalam,Simeuleu,"Alafan, Simeuleu",0,0
Nanggroe Aceh Darusalam,Simeuleu,"Salang, Simeuleu",0,0
Nanggroe Aceh Darusalam,Simeuleu,"Simeulue Tengah, Simeuleu",0,0
Nanggroe Aceh Darusalam,Simeuleu,"Simeulue Timur, Simeuleu",0,0
Nanggroe Aceh Darusalam,Simeuleu,"Simuelue Barat, Simeuleu",0,0
Nanggroe Aceh Darusalam,Simeuleu,"Sinabang, Simeuleu",0,0
Nanggroe Aceh Darusalam,Simeuleu,"Teluk Dalam, Simeuleu",0,0
Nanggroe Aceh Darusalam,Simeuleu,"Teupah Barat, Simeuleu",0,0
Nanggroe Aceh Darusalam,Simeuleu,"Teupah Selatan, Simeuleu",0,0
Nanggroe Aceh Darusalam,Subulussalam,Subulussalam,67000,70000
Nusa Tenggara Barat,Bima,"Ambalawi, Bima",23400,30000
Nusa Tenggara Barat,Bima,"Belo, Bima",23400,30000
Nusa Tenggara Barat,Bima,"Bolo, Bima",23400,30000
Nusa Tenggara Barat,Bima,"Donggo, Bima",23400,30000
Nusa Tenggara Barat,Bima,"Lambu, Bima",23400,30000
Nusa Tenggara Barat,Bima,"Langgudu, Bima",23400,30000
Nusa Tenggara Barat,Bima,"Mada Pangga, Bima",23400,30000
Nusa Tenggara Barat,Bima,"Monta, Bima",23400,30000
Nusa Tenggara Barat,Bima,"Sanggar, Bima",23400,30000
Nusa Tenggara Barat,Bima,"Sape, Bima",23400,30000
Nusa Tenggara Barat,Bima,"Tambora, Bima",23400,30000
Nusa Tenggara Barat,Bima,"Wawo, Bima",23400,30000
Nusa Tenggara Barat,Bima,"Wera, Bima",23400,30000
Nusa Tenggara Barat,Bima,"Woha, Bima",23400,30000
Nusa Tenggara Barat,Bima,Bima,15500,18500
Nusa Tenggara Barat,Dompu,"Hu'u, Dompu",28600,36000
Nusa Tenggara Barat,Dompu,"Kempo, Dompu",28600,36000
Nusa Tenggara Barat,Dompu,"Kilo, Dompu",28600,36000
Nusa Tenggara Barat,Dompu,"Manggelewa, Dompu",28600,36000
Nusa Tenggara Barat,Dompu,"Pajo, Dompu",28600,36000
Nusa Tenggara Barat,Dompu,"Pekat, Dompu",28600,36000
Nusa Tenggara Barat,Dompu,"Woja, Dompu",28600,36000
Nusa Tenggara Barat,Dompu,Dompu,28600,36000
Nusa Tenggara Barat,Lombok Barat,"Batu Layar, Lombok Barat",16250,24000
Nusa Tenggara Barat,Lombok Barat,"Bayan, Lombok Barat",16250,24000
Nusa Tenggara Barat,Lombok Barat,"Gangga, Lombok Barat",16250,24000
Nusa Tenggara Barat,Lombok Barat,"Gerung, Lombok Barat",16250,24000
Nusa Tenggara Barat,Lombok Barat,"Gunung Sari, Lombok Barat",16250,24000
Nusa Tenggara Barat,Lombok Barat,"Kayangan, Lombok Barat",16250,24000
Nusa Tenggara Barat,Lombok Barat,"Kediri, Lombok Barat",16250,24000
Nusa Tenggara Barat,Lombok Barat,"Kuripan, Lombok Barat",16250,24000
Nusa Tenggara Barat,Lombok Barat,"Labu Api, Lombok Barat",16250,24000
Nusa Tenggara Barat,Lombok Barat,"Lembar, Lombok Barat",16250,24000
Nusa Tenggara Barat,Lombok Barat,"Lingsar, Lombok Barat",16250,24000
Nusa Tenggara Barat,Lombok Barat,"Narmada, Lombok Barat",16250,24000
Nusa Tenggara Barat,Lombok Barat,"Pemenang, Lombok Barat",16250,24000
Nusa Tenggara Barat,Lombok Barat,"Sekotong Tengah, Lombok Barat",16250,24000
Nusa Tenggara Barat,Lombok Barat,"Tanjung, Lombok Barat",16250,24000
Nusa Tenggara Barat,Lombok Tengah,"Batukliang Utara, Lombok Tengah",16250,24000
Nusa Tenggara Barat,Lombok Tengah,"Batukliang, Lombok Tengah",16250,24000
Nusa Tenggara Barat,Lombok Tengah,"Janapria, Lombok Tengah",16250,24000
Nusa Tenggara Barat,Lombok Tengah,"Jonggat, Lombok Tengah",16250,24000
Nusa Tenggara Barat,Lombok Tengah,"Kopang, Lombok Tengah",16250,24000
Nusa Tenggara Barat,Lombok Tengah,"Praya Barat Daya, Lombok Tengah",16250,24000
Nusa Tenggara Barat,Lombok Tengah,"Praya Barat, Lombok Tengah",16250,24000
Nusa Tenggara Barat,Lombok Tengah,"Praya Tengah, Lombok Tengah",16250,24000
Nusa Tenggara Barat,Lombok Tengah,"Praya Timur, Lombok Tengah",16250,24000
Nusa Tenggara Barat,Lombok Tengah,"Praya, Lombok Tengah",16250,24000
Nusa Tenggara Barat,Lombok Tengah,"Pringgarata, Lombok Tengah",16250,24000
Nusa Tenggara Barat,Lombok Tengah,"Pujut, Lombok Tengah",16250,24000
Nusa Tenggara Barat,Lombok Timur,"Aikmel, Lombok Timur",16250,24000
Nusa Tenggara Barat,Lombok Timur,"Jerowaru, Lombok Timur",16250,24000
Nusa Tenggara Barat,Lombok Timur,"Keruak, Lombok Timur",16250,24000
Nusa Tenggara Barat,Lombok Timur,"Labuhan Haji, Lombok Timur",16250,24000
Nusa Tenggara Barat,Lombok Timur,"Mas Bagik, Lombok Timur",16250,24000
Nusa Tenggara Barat,Lombok Timur,"Montong Gading, Lombok Timur",16250,24000
Nusa Tenggara Barat,Lombok Timur,"Pringgabaya, Lombok Timur",16250,24000
Nusa Tenggara Barat,Lombok Timur,"Pringgasela, Lombok Timur",16250,24000
Nusa Tenggara Barat,Lombok Timur,"Sakra Barat, Lombok Timur",16250,24000
Nusa Tenggara Barat,Lombok Timur,"Sakra Timur, Lombok Timur",16250,24000
Nusa Tenggara Barat,Lombok Timur,"Sakra, Lombok Timur",16250,24000
Nusa Tenggara Barat,Lombok Timur,"Sambelia, Lombok Timur",16250,24000
Nusa Tenggara Barat,Lombok Timur,"Selong, Lombok Timur",16250,24000
Nusa Tenggara Barat,Lombok Timur,"Sembalun, Lombok Timur",16250,24000
Nusa Tenggara Barat,Lombok Timur,"Sikur, Lombok Timur",16250,24000
Nusa Tenggara Barat,Lombok Timur,"Suela, Lombok Timur",16250,24000
Nusa Tenggara Barat,Lombok Timur,"Sukamulia, Lombok Timur",16250,24000
Nusa Tenggara Barat,Lombok Timur,"Suralaga, Lombok Timur",16250,24000
Nusa Tenggara Barat,Lombok Timur,"Terara, Lombok Timur",16250,24000
Nusa Tenggara Barat,Lombok Timur,"Wanasaba, Lombok Timur",16250,24000
Nusa Tenggara Barat,Mataram,Mataram,11000,14000
Nusa Tenggara Barat,Sumbawa Barat,"Brang Rea, Sumbawa Barat",28600,36000
Nusa Tenggara Barat,Sumbawa Barat,"Jereweh, Sumbawa Barat",28600,36000
Nusa Tenggara Barat,Sumbawa Barat,"Sekongkang, Sumbawa Barat",28600,36000
Nusa Tenggara Barat,Sumbawa Barat,"Seteluk, Sumbawa Barat",28600,36000
Nusa Tenggara Barat,Sumbawa Barat,"Taliwang, Sumbawa Barat",28600,36000
Nusa Tenggara Barat,Sumbawa,"Alas Barat, Sumbawa",28600,36000
Nusa Tenggara Barat,Sumbawa,"Alas, Sumbawa",28600,36000
Nusa Tenggara Barat,Sumbawa,"Batu Lanteh, Sumbawa",28600,36000
Nusa Tenggara Barat,Sumbawa,"Empang, Sumbawa",28600,36000
Nusa Tenggara Barat,Sumbawa,"Labangka, Sumbawa",28600,36000
Nusa Tenggara Barat,Sumbawa,"Labuhan Badas, Sumbawa",28600,36000
Nusa Tenggara Barat,Sumbawa,"Lape-lopok, Sumbawa",28600,36000
Nusa Tenggara Barat,Sumbawa,"Lunyuk, Sumbawa",28600,36000
Nusa Tenggara Barat,Sumbawa,"Moyohilir, Sumbawa",28600,36000
Nusa Tenggara Barat,Sumbawa,"Moyohulu, Sumbawa",28600,36000
Nusa Tenggara Barat,Sumbawa,"Plampang, Sumbawa",28600,36000
Nusa Tenggara Barat,Sumbawa,"Ropang, Sumbawa",28600,36000
Nusa Tenggara Barat,Sumbawa,"Sumbawa Besar, Sumbawa",22000,25000
Nusa Tenggara Barat,Sumbawa,"Utan-rhee, Sumbawa",28600,36000
Nusa Tenggara Barat,Sumbawa,Sumbawa,28600,36000
Nusa Tenggara Timur,Alor,"Alor Barat Daya, Alor",81250,75000
Nusa Tenggara Timur,Alor,"Alor Barat Laut, Alor",81250,75000
Nusa Tenggara Timur,Alor,"Alor Selatan, Alor",81250,75000
Nusa Tenggara Timur,Alor,"Alor Tengah Utara, Alor",81250,75000
Nusa Tenggara Timur,Alor,"Alor Timur Laut, Alor",81250,75000
Nusa Tenggara Timur,Alor,"Alor Timur, Alor",81250,75000
Nusa Tenggara Timur,Alor,"Kalabahi, Alor",62500,65500
Nusa Tenggara Timur,Alor,"Pantar Barat, Alor",81250,75000
Nusa Tenggara Timur,Alor,"Pantar, Alor",81250,75000
Nusa Tenggara Timur,Alor,"Teluk Mutiara, Alor",81250,75000
Nusa Tenggara Timur,Belu,"Atambua, Belu",68250,71000
Nusa Tenggara Timur,Belu,"Kakuluk Mesak, Belu",68250,71000
Nusa Tenggara Timur,Belu,"Kobalima, Belu",68250,71000
Nusa Tenggara Timur,Belu,"Lamakmen, Belu",68250,71000
Nusa Tenggara Timur,Belu,"Malaka Barat, Belu",68250,71000
Nusa Tenggara Timur,Belu,"Malaka Tengah, Belu",68250,71000
Nusa Tenggara Timur,Belu,"Malaka Timur, Belu",68250,71000
Nusa Tenggara Timur,Belu,"Raihat, Belu",68250,71000
Nusa Tenggara Timur,Belu,"Rinhat, Belu",68250,71000
Nusa Tenggara Timur,Belu,"Sasita Mean, Belu",68250,71000
Nusa Tenggara Timur,Belu,"Tasefeto Barat, Belu",68250,71000
Nusa Tenggara Timur,Belu,"Tasifeto Timur, Belu",68250,71000
Nusa Tenggara Timur,Ende,"Detukeli, Ende",85800,88000
Nusa Tenggara Timur,Ende,"Detusoko, Ende",85800,88000
Nusa Tenggara Timur,Ende,"Ende Selatan, Ende",85800,88000
Nusa Tenggara Timur,Ende,"Ende Tengah, Ende",85800,88000
Nusa Tenggara Timur,Ende,"Ende Timur, Ende",85800,88000
Nusa Tenggara Timur,Ende,"Ende Utara, Ende",85800,88000
Nusa Tenggara Timur,Ende,"Kelimutu, Ende",85800,88000
Nusa Tenggara Timur,Ende,"Kotabaru, Ende",85800,88000
Nusa Tenggara Timur,Ende,"Lio Timur, Ende",85800,88000
Nusa Tenggara Timur,Ende,"Magekoba/maurole, Ende",85800,88000
Nusa Tenggara Timur,Ende,"Maukaro, Ende",85800,88000
Nusa Tenggara Timur,Ende,"Nanga Panda, Ende",85800,88000
Nusa Tenggara Timur,Ende,"Ndona Timur, Ende",85800,88000
Nusa Tenggara Timur,Ende,"Ndona, Ende",85800,88000
Nusa Tenggara Timur,Ende,"Pulau Ende, Ende",85800,88000
Nusa Tenggara Timur,Ende,"Wewaria, Ende",85800,88000
Nusa Tenggara Timur,Ende,"Wolo Waru, Ende",85800,88000
Nusa Tenggara Timur,Ende,"Wolojita, Ende",85800,88000
Nusa Tenggara Timur,Ende,Ende,85800,88000
Nusa Tenggara Timur,Flores Timur,"Adonara Barat, Flores Timur",85800,88000
Nusa Tenggara Timur,Flores Timur,"Adonara Timur, Flores Timur",85800,88000
Nusa Tenggara Timur,Flores Timur,"Ile Boleng, Flores Timur",85800,88000
Nusa Tenggara Timur,Flores Timur,"Ile Mandiri, Flores Timur",85800,88000
Nusa Tenggara Timur,Flores Timur,"Kelubagolit, Flores Timur",85800,88000
Nusa Tenggara Timur,Flores Timur,"Larantuka, Flores Timur",66000,69000
Nusa Tenggara Timur,Flores Timur,"Solor Barat, Flores Timur",85800,88000
Nusa Tenggara Timur,Flores Timur,"Solor Timur, Flores Timur",85800,88000
Nusa Tenggara Timur,Flores Timur,"Tanjung Bunga, Flores Timur",85800,88000
Nusa Tenggara Timur,Flores Timur,"Titihena, Flores Timur",85800,88000
Nusa Tenggara Timur,Flores Timur,"Witihama, Flores Timur",85800,88000
Nusa Tenggara Timur,Flores Timur,"Wotan Ulu Mado, Flores Timur",85800,88000
Nusa Tenggara Timur,Flores Timur,"Wulanggitan, Flores Timur",85800,88000
Nusa Tenggara Timur,Kupang,"Amabioefeto Timur, Kupang",86450,90000
Nusa Tenggara Timur,Kupang,"Amarasi Barat, Kupang",86450,90000
Nusa Tenggara Timur,Kupang,"Amarasi Selatan, Kupang",86450,90000
Nusa Tenggara Timur,Kupang,"Amarasi Timur, Kupang",86450,90000
Nusa Tenggara Timur,Kupang,"Amarasi, Kupang",86450,90000
